name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	ind.region	das.region	stein.region
LAT1	-31.5187	19.8411	-50.5660071161713	-999	LAT	L	strip	-29.6449	14.6317	-33.5773	temporalpole	n/a	n/a
LAT2	-41.2015	22.1168	-48.092296064423	-999	LAT	L	strip	-39.8474	13.1811	-33.3767	temporalpole	n/a	n/a
LAT3	-52.9855	16.0372	-45.8017473819734	-999	LAT	L	strip	-47.9411	9.65282	-28.7517	temporalpole	n/a	n/a
LAT4	-58.2241	9.09055	-42.5132177897276	-999	LAT	L	strip	-52.554	3.15903	-23.1861	middletemporal	n/a	n/a
LMT1	-20.9016	-23.601	-22.6834811840943	-999	LMT	L	strip	-17.2954	-30.3675	-12.8869	parahippocampal	n/a	n/a
LMT2	-27.3535	-18.8786	-33.9873618809979	-999	LMT	L	strip	-26.6028	-27.694	-18.1586	parahippocampal	n/a	n/a
LMT3	-36.4686	-18.9636	-41.0421238109511	-999	LMT	L	strip	-36.0945	-24.6135	-19.6663	parahippocampal	n/a	n/a
LMT4	-48.3548	-17.0753	-42.9871396499201	-999	LMT	L	strip	-46.1866	-21.1003	-21.4973	inferiortemporal	n/a	n/a
LPT1	-38.2189	-62.3717	-31.392849176352	-999	LPT	L	strip	-35.8609	-65.5693	-9.26016	fusiform	n/a	n/a
LPT2	-39.9279	-50.8246	-32.408729856991	-999	LPT	L	strip	-39.7214	-56.4505	-11.9244	inferiortemporal	n/a	n/a
LPT3	-47.548	-40.1299	-34.2136260510965	-999	LPT	L	strip	-43.7083	-47.7065	-15.585	inferiortemporal	n/a	n/a
LPT4	-52.5641	-30.5879	-36.3232252123162	-999	LPT	L	strip	-49.1949	-38.4494	-16.7582	inferiortemporal	n/a	n/a
LDA1	-17.8373	-3.33036	-19.687532093231	-999	LDA	L	depth	-14.3077	-6.10878	-10.5024	n/a	n/a	Left Amy
LDA2	-22.2091	-2.60075	-21.6966444171716	-999	LDA	L	depth	-19.742	-5.66047	-11.4782	n/a	n/a	Left Amy
LDA3	-26.658	-3.01957	-23.5719391626691	-999	LDA	L	depth	-25.1494	-5.97774	-11.7225	n/a	n/a	Left Amy
LDA4	-32.1166	-3.44497	-27.8006112835068	-999	LDA	L	depth	-31.1463	-6.24704	-11.9235	n/a	n/a	Left Amy
LDH1	-25.711	-15.2239	-16.3826892753521	-999	LDH	L	depth	-22.2358	-17.6886	-5.04926	n/a	CA3	Left CA3
LDH2	-31.2171	-13.8919	-18.4736587626337	-999	LDH	L	depth	-27.5566	-16.4819	-5.39457	n/a	n/a	Left CA1
LDH3	-37.2308	-13.2554	-19.6501906466616	-999	LDH	L	depth	-32.8644	-15.6585	-5.37408	n/a	CA1	Left CA1
LDH4	-41.7029	-12.8068	-21.169673547861	-999	LDH	L	depth	-37.598	-14.5014	-5.762	n/a	n/a	n/a
RPF3	36.7537	-14.0017	66.5685225911058	-999	RPF	R	strip	35.8231	-5.22208	65.3051	precentral	n/a	n/a
RPF4	39.5784	-3.40524	61.4653833989025	-999	RPF	R	strip	41.0365	0.816792	59.5931	precentral	n/a	n/a
RPF5	44.9581	2.62324	52.9031513729366	-999	RPF	R	strip	45.6357	7.66813	53.1303	caudalmiddlefrontal	n/a	n/a
RPF6	48.3309	10.9722	45.0612993983881	-999	RPF	R	strip	47.1673	14.3856	45.8113	caudalmiddlefrontal	n/a	n/a
RAF1	7.50756	65.5935	-26.1911153198265	-999	RAF	R	strip	7.07057	59.4637	-23.0894	frontalpole	n/a	n/a
RAF2	14.7768	69.7287	-17.5053664302269	-999	RAF	R	strip	15.5885	61.8339	-17.0381	frontalpole	n/a	n/a
RAF3	25.192	69.0104	-10.6505153277125	-999	RAF	R	strip	23.8933	62.306	-11.8824	rostralmiddlefrontal	n/a	n/a
RAF4	36.4137	64.8065	-3.60279250702213	-999	RAF	R	strip	32.2238	62.0113	-5.99568	rostralmiddlefrontal	n/a	n/a
RAF5	43.7174	61.0912	5.17525789709432	-999	RAF	R	strip	39.2034	58.7826	0.476129	rostralmiddlefrontal	n/a	n/a
RAF6	46.659	52.3312	15.1464035924604	-999	RAF	R	strip	44.3569	53.4284	8.26442	rostralmiddlefrontal	n/a	n/a
RIF1	22.2367	45.2572	-33.0015761071427	-999	RIF	R	strip	19.4952	37.7632	-22.0321	lateralorbitofrontal	n/a	n/a
RIF2	30.8672	41.8751	-30.0161647340377	-999	RIF	R	strip	29.3387	36.5719	-18.2663	lateralorbitofrontal	n/a	n/a
RIF3	41.3018	36.8404	-27.3781492676035	-999	RIF	R	strip	40.7952	35.6264	-16.358	parsorbitalis	n/a	n/a
RIF4	50.6055	32.3072	-23.8923474132475	-999	RIF	R	strip	49.4621	34.534	-12.5061	parsorbitalis	n/a	n/a
RIF5	58.9609	32.5256	-14.0199200595157	-999	RIF	R	strip	56.0796	32.8549	-5.02712	parstriangularis	n/a	n/a
RIF6	62.4435	28.2735	0.942989141897781	-999	RIF	R	strip	56.9528	31.6836	4.79724	parstriangularis	n/a	n/a
RAT1	35.0044	17.232	-48.169400862278	-999	RAT	R	strip	32.8086	14.0418	-34.3018	temporalpole	n/a	n/a
RAT2	39.3283	12.6196	-49.8024936362156	-999	RAT	R	strip	41.133	7.60439	-36.2699	inferiortemporal	n/a	n/a
RAT3	50.9872	8.12975	-46.8599845898101	-999	RAT	R	strip	48.7109	0.856278	-33.6994	middletemporal	n/a	n/a
RAT4	60.042	0.449632	-44.1635380928492	-999	RAT	R	strip	54.3265	-4.95431	-27.6022	middletemporal	n/a	n/a
RMT1	45.4512	-57.8735	-24.0558542145176	-999	RMT	R	strip	43.1574	-70.2097	-8.62641	fusiform	n/a	n/a
RMT2	46.8349	-47.3909	-26.7406710032451	-999	RMT	R	strip	49.3116	-62.3055	-11.6547	fusiform	n/a	n/a
RMT3	58.3847	-54.5377	-23.8549048016791	-999	RMT	R	strip	53.7749	-52.3477	-15.0211	inferiortemporal	n/a	n/a
RMT4	63.4565	-46.7628	-27.5242885415335	-999	RMT	R	strip	58.8784	-43.9711	-16.9671	middletemporal	n/a	n/a
RPT1	56.5493	-69.9377	-18.1015255389739	-999	RPT	R	strip	54.3717	-69.9665	1.80629	inferiortemporal	n/a	n/a
RPT2	59.694	-62.4169	-19.8326402313333	-999	RPT	R	strip	58.0334	-61.8583	-2.41246	inferiortemporal	n/a	n/a
RPT3	67.4888	-53.7338	-23.8941748847729	-999	RPT	R	strip	62.3837	-52.6584	-6.40947	middletemporal	n/a	n/a
RPT4	68.3341	-46.6867	-27.0592672138567	-999	RPT	R	strip	63.7921	-43.2139	-10.1917	middletemporal	n/a	n/a
RDA1	19.8317	-2.46941	-31.3006706673368	-999	RDA	R	depth	22.5891	-4.21146	-17.963	n/a	n/a	Right Amy
RDA2	23.6418	-4.40138	-28.7439601245165	-999	RDA	R	depth	26.8465	-4.56215	-16.9013	n/a	n/a	Right Amy
RDA3	29.3166	-5.88438	-26.1085410723305	-999	RDA	R	depth	32.2806	-5.01045	-15.9255	n/a	n/a	Right Amy
RDA4	37.254	-7.02463	-28.4537736386524	-999	RDA	R	depth	38.164	-5.50044	-16.3546	n/a	n/a	n/a
RDH1	21.7971	-18.5714	-26.9054067985478	-999	RDH	R	depth	23.1984	-20.3305	-13.5824	n/a	n/a	Right Sub
RDH2	25.8049	-16.9478	-26.7835512945512	-999	RDH	R	depth	28.5804	-19.2469	-14.0698	n/a	n/a	Right CA1
RDH3	30.5945	-15.6251	-24.6001115700521	-999	RDH	R	depth	32.925	-18.0736	-13.1091	n/a	CA1	Right CA1
RDH4	36.3378	-18.5219	-27.7680531275463	-999	RDH	R	depth	38.9216	-17.8053	-12.9078	n/a	n/a	n/a
